,scorer,Test_size,abs_error,quantifier,dataset,actual_c.1,actual_c.2,actual_c.3,actual_c.4,pred_c.1,pred_c.2,pred_c.3,pred_c.4
0,XGBClassifier,50,0.201,SCH_GPAC,news_popularity,0.1,0.2512612853658544,0.3676753490834461,0.2810633655506996,0.051,0.282,0.316,0.351
0,XGBClassifier,50,1.782,SCH_DyS,news_popularity,0.1,0.2512612853658544,0.3676753490834461,0.2810633655506996,0.991,0.002,0.007,0.0
0,XGBClassifier,50,1.417,SCH_CC,news_popularity,0.1,0.2512612853658544,0.3676753490834461,0.2810633655506996,0.0,0.96,0.0,0.04
0,XGBClassifier,50,1.063,SCH_MS,news_popularity,0.1,0.2512612853658544,0.3676753490834461,0.2810633655506996,0.0,0.783,0.0,0.217
0,XGBClassifier,50,0.265,SCH_EM,news_popularity,0.1,0.2512612853658544,0.3676753490834461,0.2810633655506996,0.017,0.28,0.318,0.385
0,XGBClassifier,50,0.117,DySyn,news_popularity,0.1,0.4962170670595836,0.0942089242413617,0.30957400869905466,0.116,0.437,0.116,0.33
0,XGBClassifier,50,0.072,DyS,news_popularity,0.1,0.4962170670595836,0.0942089242413617,0.30957400869905466,0.1,0.46,0.1,0.34
0,XGBClassifier,50,0.09,DySyn+aMoSS,news_popularity,0.1,0.4962170670595836,0.0942089242413617,0.30957400869905466,0.108,0.451,0.108,0.333
0,XGBClassifier,50,0.461,SCH_AC,news_popularity,0.1,0.4962170670595836,0.0942089242413617,0.30957400869905466,0.028,0.726,0.0,0.245
0,XGBClassifier,50,0.339,SCH_GPAC,news_popularity,0.1,0.4962170670595836,0.0942089242413617,0.30957400869905466,0.162,0.421,0.0,0.417
0,XGBClassifier,50,1.222,SCH_DyS,news_popularity,0.1,0.4962170670595836,0.0942089242413617,0.30957400869905466,0.01,0.017,0.053,0.921
0,XGBClassifier,50,0.848,SCH_CC,news_popularity,0.1,0.4962170670595836,0.0942089242413617,0.30957400869905466,0.0,0.92,0.0,0.08
0,XGBClassifier,50,0.504,SCH_MS,news_popularity,0.1,0.4962170670595836,0.0942089242413617,0.30957400869905466,0.0,0.748,0.0,0.252
0,XGBClassifier,50,0.241,SCH_EM,news_popularity,0.1,0.4962170670595836,0.0942089242413617,0.30957400869905466,0.092,0.478,0.0,0.43
0,XGBClassifier,50,0.199,DySyn,news_popularity,0.1,0.39015906385768157,0.18521701423509243,0.3246239219072261,0.114,0.295,0.181,0.41
0,XGBClassifier,50,0.191,DyS,news_popularity,0.1,0.39015906385768157,0.18521701423509243,0.3246239219072261,0.1,0.32,0.16,0.42
0,XGBClassifier,50,0.181,DySyn+aMoSS,news_popularity,0.1,0.39015906385768157,0.18521701423509243,0.3246239219072261,0.107,0.32,0.165,0.408
0,XGBClassifier,50,0.616,SCH_AC,news_popularity,0.1,0.39015906385768157,0.18521701423509243,0.3246239219072261,0.0,0.698,0.0,0.302
0,XGBClassifier,50,0.277,SCH_GPAC,news_popularity,0.1,0.39015906385768157,0.18521701423509243,0.3246239219072261,0.121,0.253,0.184,0.442
0,XGBClassifier,50,1.429,SCH_DyS,news_popularity,0.1,0.39015906385768157,0.18521701423509243,0.3246239219072261,0.507,0.0,0.492,0.0
0,XGBClassifier,50,1.22,SCH_CC,news_popularity,0.1,0.39015906385768157,0.18521701423509243,0.3246239219072261,0.0,1.0,0.0,0.0
0,XGBClassifier,50,0.616,SCH_MS,news_popularity,0.1,0.39015906385768157,0.18521701423509243,0.3246239219072261,0.0,0.698,0.0,0.302
0,XGBClassifier,50,0.341,SCH_EM,news_popularity,0.1,0.39015906385768157,0.18521701423509243,0.3246239219072261,0.088,0.269,0.148,0.495
0,XGBClassifier,50,0.151,DySyn,news_popularity,0.1,0.45025513047392424,0.2325933962383085,0.21715147328776732,0.115,0.375,0.279,0.231
0,XGBClassifier,50,0.101,DyS,news_popularity,0.1,0.45025513047392424,0.2325933962383085,0.21715147328776732,0.1,0.4,0.26,0.24
0,XGBClassifier,50,0.125,DySyn+aMoSS,news_popularity,0.1,0.45025513047392424,0.2325933962383085,0.21715147328776732,0.107,0.388,0.262,0.243
0,XGBClassifier,50,0.695,SCH_AC,news_popularity,0.1,0.45025513047392424,0.2325933962383085,0.21715147328776732,0.008,0.798,0.0,0.194
0,XGBClassifier,50,0.322,SCH_GPAC,news_popularity,0.1,0.45025513047392424,0.2325933962383085,0.21715147328776732,0.169,0.289,0.246,0.295
0,XGBClassifier,50,1.786,SCH_DyS,news_popularity,0.1,0.45025513047392424,0.2325933962383085,0.21715147328776732,0.993,0.001,0.006,0.0
0,XGBClassifier,50,1.059,SCH_CC,news_popularity,0.1,0.45025513047392424,0.2325933962383085,0.21715147328776732,0.0,0.98,0.0,0.02
0,XGBClassifier,50,0.665,SCH_MS,news_popularity,0.1,0.45025513047392424,0.2325933962383085,0.21715147328776732,0.0,0.78,0.0,0.22
0,XGBClassifier,50,0.306,SCH_EM,news_popularity,0.1,0.45025513047392424,0.2325933962383085,0.21715147328776732,0.108,0.347,0.183,0.362
0,XGBClassifier,50,0.079,DySyn,news_popularity,0.1,0.5492510132004703,0.11750336112943563,0.233245625670094,0.114,0.543,0.143,0.2
0,XGBClassifier,50,0.066,DyS,news_popularity,0.1,0.5492510132004703,0.11750336112943563,0.233245625670094,0.1,0.56,0.14,0.2
0,XGBClassifier,50,0.07,DySyn+aMoSS,news_popularity,0.1,0.5492510132004703,0.11750336112943563,0.233245625670094,0.107,0.544,0.146,0.204
0,XGBClassifier,50,0.544,SCH_AC,news_popularity,0.1,0.5492510132004703,0.11750336112943563,0.233245625670094,0.056,0.821,0.0,0.122
0,XGBClassifier,50,0.158,SCH_GPAC,news_popularity,0.1,0.5492510132004703,0.11750336112943563,0.233245625670094,0.158,0.57,0.042,0.229
0,XGBClassifier,50,1.785,SCH_DyS,news_popularity,0.1,0.5492510132004703,0.11750336112943563,0.233245625670094,0.993,0.002,0.006,0.0
0,XGBClassifier,50,0.901,SCH_CC,news_popularity,0.1,0.5492510132004703,0.11750336112943563,0.233245625670094,0.0,1.0,0.0,0.0
0,XGBClassifier,50,0.535,SCH_MS,news_popularity,0.1,0.5492510132004703,0.11750336112943563,0.233245625670094,0.169,0.748,0.0,0.083
0,XGBClassifier,50,0.325,SCH_EM,news_popularity,0.1,0.5492510132004703,0.11750336112943563,0.233245625670094,0.043,0.674,0.012,0.271
0,XGBClassifier,50,0.203,DySyn,news_popularity,0.1,0.19660771470873992,0.41568029964254444,0.28771198564871575,0.107,0.291,0.398,0.204
0,XGBClassifier,50,0.175,DyS,news_popularity,0.1,0.19660771470873992,0.41568029964254444,0.28771198564871575,0.1,0.26,0.44,0.2
0,XGBClassifier,50,0.167,DySyn+aMoSS,news_popularity,0.1,0.19660771470873992,0.41568029964254444,0.28771198564871575,0.107,0.262,0.427,0.204
0,XGBClassifier,50,1.215,SCH_AC,news_popularity,0.1,0.19660771470873992,0.41568029964254444,0.28771198564871575,0.0,0.804,0.0,0.196
