,scorer,Test_size,abs_error,quantifier,dataset,actual_c.1,actual_c.2,actual_c.3,actual_c.4,pred_c.1,pred_c.2,pred_c.3,pred_c.4
0,SVC,50,0.567,SCH_MS,wine,0.1,0.23253430608930636,0.05108250492330319,0.6163831889873904,0.219,0.0,0.0,0.781
0,SVC,50,0.135,SCH_EM,wine,0.1,0.23253430608930636,0.05108250492330319,0.6163831889873904,0.105,0.295,0.0,0.6
0,SVC,50,0.244,DySyn,wine,0.2,0.2551881019537833,0.35972726678613015,0.18508463126008667,0.258,0.244,0.249,0.249
0,SVC,50,0.23,DyS,wine,0.2,0.2551881019537833,0.35972726678613015,0.18508463126008667,0.25,0.25,0.25,0.25
0,SVC,50,0.246,DySyn+aMoSS,wine,0.2,0.2551881019537833,0.35972726678613015,0.18508463126008667,0.254,0.254,0.238,0.254
0,SVC,50,0.724,SCH_AC,wine,0.2,0.2551881019537833,0.35972726678613015,0.18508463126008667,0.197,0.605,0.0,0.197
0,SVC,50,0.101,SCH_GPAC,wine,0.2,0.2551881019537833,0.35972726678613015,0.18508463126008667,0.197,0.207,0.394,0.201
0,SVC,50,0.232,SCH_DyS,wine,0.2,0.2551881019537833,0.35972726678613015,0.18508463126008667,0.107,0.358,0.373,0.162
0,SVC,50,1.041,SCH_CC,wine,0.2,0.2551881019537833,0.35972726678613015,0.18508463126008667,0.0,0.12,0.88,0.0
0,SVC,50,1.23,SCH_MS,wine,0.2,0.2551881019537833,0.35972726678613015,0.18508463126008667,0.655,0.0,0.0,0.345
0,SVC,50,0.14,SCH_EM,wine,0.2,0.2551881019537833,0.35972726678613015,0.18508463126008667,0.214,0.185,0.395,0.206
0,SVC,50,0.23,DySyn,wine,0.2,0.2849746885858607,0.3250137003693426,0.19001161104479677,0.25,0.24,0.255,0.255
0,SVC,50,0.22,DyS,wine,0.2,0.2849746885858607,0.3250137003693426,0.19001161104479677,0.25,0.25,0.25,0.25
0,SVC,50,0.249,DySyn+aMoSS,wine,0.2,0.2849746885858607,0.3250137003693426,0.19001161104479677,0.264,0.219,0.267,0.251
0,SVC,50,0.801,SCH_AC,wine,0.2,0.2849746885858607,0.3250137003693426,0.19001161104479677,0.166,0.686,0.0,0.149
0,SVC,50,0.075,SCH_GPAC,wine,0.2,0.2849746885858607,0.3250137003693426,0.19001161104479677,0.19,0.322,0.309,0.178
