,scorer,Test_size,abs_error,quantifier,dataset,actual_c.1,actual_c.2,actual_c.3,pred_c.1,pred_c.2,pred_c.3
0,SVC,50,0.37,SCH_AC,concrete,0.1,0.7778217701231598,0.12217822987684024,0.037,0.963,0.0
0,SVC,50,0.065,SCH_GPAC,concrete,0.1,0.7778217701231598,0.12217822987684024,0.133,0.773,0.095
0,SVC,50,0.769,SCH_DyS,concrete,0.1,0.7778217701231598,0.12217822987684024,0.484,0.511,0.004
0,SVC,50,0.2,SCH_CC,concrete,0.1,0.7778217701231598,0.12217822987684024,0.0,0.84,0.16
0,SVC,50,0.231,SCH_MS,concrete,0.1,0.7778217701231598,0.12217822987684024,0.215,0.677,0.107
0,SVC,50,0.042,SCH_EM,concrete,0.1,0.7778217701231598,0.12217822987684024,0.104,0.795,0.101
0,SVC,50,0.31,DySyn,concrete,0.2,0.3590613718277225,0.44093862817227747,0.355,0.333,0.312
0,SVC,50,0.598,DyS,concrete,0.2,0.3590613718277225,0.44093862817227747,0.429,0.429,0.142
0,SVC,50,0.882,DySyn+aMoSS,concrete,0.2,0.3590613718277225,0.44093862817227747,0.486,0.514,0.0
0,SVC,50,0.726,SCH_AC,concrete,0.2,0.3590613718277225,0.44093862817227747,0.093,0.722,0.185
0,SVC,50,0.025,SCH_GPAC,concrete,0.2,0.3590613718277225,0.44093862817227747,0.207,0.346,0.446
0,SVC,50,0.748,SCH_DyS,concrete,0.2,0.3590613718277225,0.44093862817227747,0.574,0.136,0.29
0,SVC,50,0.482,SCH_CC,concrete,0.2,0.3590613718277225,0.44093862817227747,0.0,0.6,0.4
0,SVC,50,0.57,SCH_MS,concrete,0.2,0.3590613718277225,0.44093862817227747,0.049,0.644,0.307
0,SVC,50,0.02,SCH_EM,concrete,0.2,0.3590613718277225,0.44093862817227747,0.204,0.349,0.447
0,SVC,50,0.515,DySyn,concrete,0.2,0.6254384951005907,0.17456150489940933,0.354,0.368,0.278
0,SVC,50,0.509,DyS,concrete,0.2,0.6254384951005907,0.17456150489940933,0.455,0.455,0.091
0,SVC,50,0.6,DySyn+aMoSS,concrete,0.2,0.6254384951005907,0.17456150489940933,0.5,0.5,0.0
0,SVC,50,0.38,SCH_AC,concrete,0.2,0.6254384951005907,0.17456150489940933,0.124,0.816,0.061
0,SVC,50,0.032,SCH_GPAC,concrete,0.2,0.6254384951005907,0.17456150489940933,0.202,0.61,0.189
0,SVC,50,0.494,SCH_DyS,concrete,0.2,0.6254384951005907,0.17456150489940933,0.447,0.553,0.0
0,SVC,50,0.4,SCH_CC,concrete,0.2,0.6254384951005907,0.17456150489940933,0.0,0.78,0.22
0,SVC,50,0.151,SCH_MS,concrete,0.2,0.6254384951005907,0.17456150489940933,0.137,0.701,0.162
0,SVC,50,0.039,SCH_EM,concrete,0.2,0.6254384951005907,0.17456150489940933,0.201,0.606,0.193
0,SVC,50,0.701,DySyn,concrete,0.2,0.18911582125602577,0.6108841787439743,0.37,0.37,0.261
0,SVC,50,0.862,DyS,concrete,0.2,0.18911582125602577,0.6108841787439743,0.41,0.41,0.18
0,SVC,50,1.13,DySyn+aMoSS,concrete,0.2,0.18911582125602577,0.6108841787439743,0.462,0.492,0.046
0,SVC,50,0.862,SCH_AC,concrete,0.2,0.18911582125602577,0.6108841787439743,0.08,0.62,0.3
0,SVC,50,0.118,SCH_GPAC,concrete,0.2,0.18911582125602577,0.6108841787439743,0.203,0.13,0.667
0,SVC,50,0.315,SCH_DyS,concrete,0.2,0.18911582125602577,0.6108841787439743,0.278,0.031,0.69
0,SVC,50,0.742,SCH_CC,concrete,0.2,0.18911582125602577,0.6108841787439743,0.0,0.56,0.44
0,SVC,50,0.832,SCH_MS,concrete,0.2,0.18911582125602577,0.6108841787439743,0.0,0.605,0.395
0,SVC,50,0.11,SCH_EM,concrete,0.2,0.18911582125602577,0.6108841787439743,0.204,0.134,0.662
0,SVC,50,0.656,DySyn,concrete,0.2,0.2541972119532831,0.5458027880467169,0.368,0.414,0.218
0,SVC,50,0.765,DyS,concrete,0.2,0.2541972119532831,0.5458027880467169,0.418,0.418,0.163
0,SVC,50,1.024,DySyn+aMoSS,concrete,0.2,0.2541972119532831,0.5458027880467169,0.483,0.483,0.034
0,SVC,50,0.984,SCH_AC,concrete,0.2,0.2541972119532831,0.5458027880467169,0.08,0.746,0.174
0,SVC,50,0.24,SCH_GPAC,concrete,0.2,0.2541972119532831,0.5458027880467169,0.22,0.354,0.426
0,SVC,50,0.7,SCH_DyS,concrete,0.2,0.2541972119532831,0.5458027880467169,0.55,0.004,0.446
0,SVC,50,0.692,SCH_CC,concrete,0.2,0.2541972119532831,0.5458027880467169,0.0,0.6,0.4
0,SVC,50,0.755,SCH_MS,concrete,0.2,0.2541972119532831,0.5458027880467169,0.058,0.631,0.31
0,SVC,50,0.241,SCH_EM,concrete,0.2,0.2541972119532831,0.5458027880467169,0.217,0.358,0.426
0,SVC,50,0.138,DySyn,concrete,0.2,0.3257398637292091,0.474260136270791,0.269,0.28,0.451
0,SVC,50,0.53,DyS,concrete,0.2,0.3257398637292091,0.474260136270791,0.395,0.395,0.209
0,SVC,50,0.862,DySyn+aMoSS,concrete,0.2,0.3257398637292091,0.474260136270791,0.481,0.476,0.044
0,SVC,50,0.841,SCH_AC,concrete,0.2,0.3257398637292091,0.474260136270791,0.046,0.746,0.208
0,SVC,50,0.127,SCH_GPAC,concrete,0.2,0.3257398637292091,0.474260136270791,0.192,0.389,0.419
0,SVC,50,1.256,SCH_DyS,concrete,0.2,0.3257398637292091,0.474260136270791,0.828,0.001,0.171
0,SVC,50,0.589,SCH_CC,concrete,0.2,0.3257398637292091,0.474260136270791,0.0,0.62,0.38
0,SVC,50,0.619,SCH_MS,concrete,0.2,0.3257398637292091,0.474260136270791,0.053,0.635,0.312
0,SVC,50,0.133,SCH_EM,concrete,0.2,0.3257398637292091,0.474260136270791,0.189,0.392,0.419
0,SVC,50,0.487,DySyn,concrete,0.2,0.21907493518082943,0.5809250648191705,0.338,0.325,0.338
0,SVC,50,0.822,DyS,concrete,0.2,0.21907493518082943,0.5809250648191705,0.415,0.415,0.17
0,SVC,50,0.967,DySyn+aMoSS,concrete,0.2,0.21907493518082943,0.5809250648191705,0.458,0.444,0.097
0,SVC,50,0.82,SCH_AC,concrete,0.2,0.21907493518082943,0.5809250648191705,0.096,0.629,0.275
0,SVC,50,0.024,SCH_GPAC,concrete,0.2,0.21907493518082943,0.5809250648191705,0.204,0.227,0.569
0,SVC,50,0.464,SCH_DyS,concrete,0.2,0.21907493518082943,0.5809250648191705,0.187,0.0,0.813
0,SVC,50,0.762,SCH_CC,concrete,0.2,0.21907493518082943,0.5809250648191705,0.0,0.6,0.4
0,SVC,50,0.792,SCH_MS,concrete,0.2,0.21907493518082943,0.5809250648191705,0.022,0.615,0.363
0,SVC,50,0.02,SCH_EM,concrete,0.2,0.21907493518082943,0.5809250648191705,0.202,0.227,0.571
0,SVC,50,0.377,DySyn,concrete,0.2,0.5311632929711941,0.26883670702880597,0.349,0.342,0.308
0,SVC,50,0.426,DyS,concrete,0.2,0.5311632929711941,0.26883670702880597,0.413,0.413,0.174
0,SVC,50,0.578,DySyn+aMoSS,concrete,0.2,0.5311632929711941,0.26883670702880597,0.489,0.511,0.0
0,SVC,50,0.456,SCH_AC,concrete,0.2,0.5311632929711941,0.26883670702880597,0.098,0.759,0.143
0,SVC,50,0.146,SCH_GPAC,concrete,0.2,0.5311632929711941,0.26883670702880597,0.21,0.458,0.332
