,scorer,Test_size,abs_error,quantifier,dataset,actual_c.0,actual_c.1,actual_c.2,pred_c.0,pred_c.1,pred_c.2
0,SVC,50,0.018,SCH_EM,nursery,0.1,0.34480633667260036,0.5551936633273997,0.099,0.354,0.547
0,SVC,50,0.492,DySyn,nursery,0.1,0.5934471249208765,0.30655287507912354,0.33,0.348,0.323
0,SVC,50,0.261,DyS,nursery,0.1,0.5934471249208765,0.30655287507912354,0.118,0.706,0.176
0,SVC,50,1.8,DySyn+aMoSS,nursery,0.1,0.5934471249208765,0.30655287507912354,1.0,0.0,0.0
0,SVC,50,0.18,SCH_AC,nursery,0.1,0.5934471249208765,0.30655287507912354,0.097,0.684,0.22
0,SVC,50,0.237,SCH_GPAC,nursery,0.1,0.5934471249208765,0.30655287507912354,0.1,0.712,0.188
0,SVC,50,0.291,SCH_DyS,nursery,0.1,0.5934471249208765,0.30655287507912354,0.097,0.739,0.164
0,SVC,50,0.333,SCH_CC,nursery,0.1,0.5934471249208765,0.30655287507912354,0.1,0.76,0.14
0,SVC,50,0.738,SCH_MS,nursery,0.1,0.5934471249208765,0.30655287507912354,0.469,0.374,0.157
0,SVC,50,0.239,SCH_EM,nursery,0.1,0.5934471249208765,0.30655287507912354,0.099,0.713,0.188
0,SVC,50,0.447,DySyn,nursery,0.1,0.4966250848067922,0.40337491519320784,0.324,0.342,0.335
0,SVC,50,0.156,DyS,nursery,0.1,0.4966250848067922,0.40337491519320784,0.12,0.554,0.325
0,SVC,50,1.8,DySyn+aMoSS,nursery,0.1,0.4966250848067922,0.40337491519320784,1.0,0.0,0.0
0,SVC,50,0.013,SCH_AC,nursery,0.1,0.4966250848067922,0.40337491519320784,0.096,0.503,0.401
0,SVC,50,0.031,SCH_GPAC,nursery,0.1,0.4966250848067922,0.40337491519320784,0.1,0.512,0.388
0,SVC,50,0.156,SCH_DyS,nursery,0.1,0.4966250848067922,0.40337491519320784,0.084,0.574,0.341
0,SVC,50,0.087,SCH_CC,nursery,0.1,0.4966250848067922,0.40337491519320784,0.1,0.54,0.36
0,SVC,50,0.74,SCH_MS,nursery,0.1,0.4966250848067922,0.40337491519320784,0.47,0.3,0.23
0,SVC,50,0.03,SCH_EM,nursery,0.1,0.4966250848067922,0.40337491519320784,0.1,0.512,0.389
0,SVC,50,1.015,DySyn,nursery,0.1,0.8984761583672418,0.0015238416327581735,0.396,0.391,0.213
0,SVC,50,0.085,DyS,nursery,0.1,0.8984761583672418,0.0015238416327581735,0.111,0.856,0.033
0,SVC,50,1.8,DySyn+aMoSS,nursery,0.1,0.8984761583672418,0.0015238416327581735,1.0,0.0,0.0
0,SVC,50,0.027,SCH_AC,nursery,0.1,0.8984761583672418,0.0015238416327581735,0.097,0.888,0.015
0,SVC,50,0.015,SCH_GPAC,nursery,0.1,0.8984761583672418,0.0015238416327581735,0.094,0.906,0.0
0,SVC,50,0.011,SCH_DyS,nursery,0.1,0.8984761583672418,0.0015238416327581735,0.096,0.904,0.0
0,SVC,50,0.003,SCH_CC,nursery,0.1,0.8984761583672418,0.0015238416327581735,0.1,0.9,0.0
0,SVC,50,1.002,SCH_MS,nursery,0.1,0.8984761583672418,0.0015238416327581735,0.461,0.397,0.141
0,SVC,50,0.003,SCH_EM,nursery,0.1,0.8984761583672418,0.0015238416327581735,0.1,0.9,0.0
0,SVC,50,0.454,DySyn,nursery,0.1,0.5591422108456896,0.3408577891543106,0.325,0.332,0.343
0,SVC,50,0.066,DyS,nursery,0.1,0.5591422108456896,0.3408577891543106,0.081,0.545,0.374
0,SVC,50,1.8,DySyn+aMoSS,nursery,0.1,0.5591422108456896,0.3408577891543106,1.0,0.0,0.0
0,SVC,50,0.12,SCH_AC,nursery,0.1,0.5591422108456896,0.3408577891543106,0.096,0.503,0.401
0,SVC,50,0.044,SCH_GPAC,nursery,0.1,0.5591422108456896,0.3408577891543106,0.1,0.537,0.363
0,SVC,50,0.803,SCH_DyS,nursery,0.1,0.5591422108456896,0.3408577891543106,0.085,0.173,0.743
0,SVC,50,0.078,SCH_CC,nursery,0.1,0.5591422108456896,0.3408577891543106,0.1,0.52,0.38
0,SVC,50,0.678,SCH_MS,nursery,0.1,0.5591422108456896,0.3408577891543106,0.439,0.294,0.267
0,SVC,50,0.034,SCH_EM,nursery,0.1,0.5591422108456896,0.3408577891543106,0.099,0.543,0.358
0,SVC,50,0.499,DySyn,nursery,0.1,0.3726279317974441,0.527372068202556,0.35,0.286,0.365
0,SVC,50,0.161,DyS,nursery,0.1,0.3726279317974441,0.527372068202556,0.104,0.292,0.604
0,SVC,50,1.8,DySyn+aMoSS,nursery,0.1,0.3726279317974441,0.527372068202556,1.0,0.0,0.0
0,SVC,50,0.017,SCH_AC,nursery,0.1,0.3726279317974441,0.527372068202556,0.096,0.368,0.536
