,scorer,Test_size,abs_error,quantifier,dataset,actual_c.1,actual_c.2,actual_c.3,pred_c.1,pred_c.2,pred_c.3
0,XGBClassifier,50,0.126,DySyn,energy,0.1,0.19387167764078356,0.7061283223592164,0.122,0.235,0.643
0,XGBClassifier,50,0.052,DyS,energy,0.1,0.19387167764078356,0.7061283223592164,0.1,0.22,0.68
0,XGBClassifier,50,0.078,DySyn+aMoSS,energy,0.1,0.19387167764078356,0.7061283223592164,0.108,0.225,0.667
0,XGBClassifier,50,0.388,SCH_AC,energy,0.1,0.19387167764078356,0.7061283223592164,0.128,0.0,0.872
0,XGBClassifier,50,0.052,SCH_GPAC,energy,0.1,0.19387167764078356,0.7061283223592164,0.1,0.22,0.68
0,XGBClassifier,50,0.503,SCH_DyS,energy,0.1,0.19387167764078356,0.7061283223592164,0.065,0.446,0.49
0,XGBClassifier,50,0.172,SCH_CC,energy,0.1,0.19387167764078356,0.7061283223592164,0.1,0.28,0.62
0,XGBClassifier,50,0.588,SCH_MS,energy,0.1,0.19387167764078356,0.7061283223592164,0.0,0.0,1.0
0,XGBClassifier,50,0.052,SCH_EM,energy,0.1,0.19387167764078356,0.7061283223592164,0.1,0.22,0.68
0,XGBClassifier,50,0.092,DySyn,energy,0.1,0.007618446314364873,0.8923815536856351,0.115,0.038,0.846
0,XGBClassifier,50,0.025,DyS,energy,0.1,0.007618446314364873,0.8923815536856351,0.1,0.02,0.88
0,XGBClassifier,50,0.063,DySyn+aMoSS,energy,0.1,0.007618446314364873,0.8923815536856351,0.109,0.03,0.861
0,XGBClassifier,50,0.015,SCH_AC,energy,0.1,0.007618446314364873,0.8923815536856351,0.102,0.0,0.898
0,XGBClassifier,50,0.025,SCH_GPAC,energy,0.1,0.007618446314364873,0.8923815536856351,0.1,0.02,0.88
0,XGBClassifier,50,0.687,SCH_DyS,energy,0.1,0.007618446314364873,0.8923815536856351,0.0,0.351,0.649
0,XGBClassifier,50,0.105,SCH_CC,energy,0.1,0.007618446314364873,0.8923815536856351,0.1,0.06,0.84
0,XGBClassifier,50,0.215,SCH_MS,energy,0.1,0.007618446314364873,0.8923815536856351,0.0,0.0,1.0
0,XGBClassifier,50,0.025,SCH_EM,energy,0.1,0.007618446314364873,0.8923815536856351,0.1,0.02,0.88
0,XGBClassifier,50,0.194,DySyn,energy,0.1,0.4069492354871849,0.4930507645128151,0.125,0.479,0.396
0,XGBClassifier,50,0.146,DyS,energy,0.1,0.4069492354871849,0.4930507645128151,0.1,0.48,0.42
0,XGBClassifier,50,0.143,DySyn+aMoSS,energy,0.1,0.4069492354871849,0.4930507645128151,0.108,0.471,0.422
0,XGBClassifier,50,0.814,SCH_AC,energy,0.1,0.4069492354871849,0.4930507645128151,0.192,0.0,0.808
0,XGBClassifier,50,0.146,SCH_GPAC,energy,0.1,0.4069492354871849,0.4930507645128151,0.1,0.48,0.42
0,XGBClassifier,50,0.606,SCH_DyS,energy,0.1,0.4069492354871849,0.4930507645128151,0.178,0.632,0.19
0,XGBClassifier,50,0.186,SCH_CC,energy,0.1,0.4069492354871849,0.4930507645128151,0.18,0.42,0.4
0,XGBClassifier,50,0.2,SCH_MS,energy,0.1,0.4069492354871849,0.4930507645128151,0.0,0.469,0.531
0,XGBClassifier,50,0.146,SCH_EM,energy,0.1,0.4069492354871849,0.4930507645128151,0.1,0.48,0.42
0,XGBClassifier,50,0.311,DySyn,energy,0.1,0.273086007211805,0.6269139927881949,0.115,0.413,0.471
0,XGBClassifier,50,0.334,DyS,energy,0.1,0.273086007211805,0.6269139927881949,0.1,0.44,0.46
